0.0023761515	-0.14761081	0.12808715	0.25827348	0.22469978	0.3429522	1.338323	-0.24368201	0.004171797	-0.29175824	-0.29249898	0.11035521	-0.41554716	-0.14627668	-0.20382218	0.8731575	0.22570886	-0.31555906	-0.087316126	-0.22643426	-0.9756424	-0.1563036	-0.022908397	-0.35556158	0.20659924	-0.36657017	-0.26862943	-0.24854474	-0.4036474	0.4909031	-0.28801617	0.17252196	0.23040341	0.3623823	0.23250872	-0.2773352	0.08832369	0.022193858	-0.060507145	-0.16326159	0.10120779	-0.9452992	-0.018638724	0.3254373	0.31292042	-0.20642345	0.113008805	-1.0925498	-0.1941018	0.13863108	0.15669753	-0.7342696	0.23942694	0.6572049	-0.3091013	0.06919634	0.028906016	-0.050761417	-0.5275388	-0.1482859	0.12292236	-0.44423953	-0.4220648	-0.22889325
-0.23174663	-0.30762622	-0.32652327	-0.2603734	-0.17499186	0.14145851	0.06608644	-0.33615026	0.38076124	-0.03838131	-0.13054639	0.27413958	-0.28582576	0.4538402	-0.0743563	-0.45323157	0.28788894	0.27031192	-0.1980321	-0.13828836	-0.6654191	0.22611794	-0.30891955	-0.19450994	-0.20765522	-0.34114447	-0.16820672	0.19158287	-0.8024242	0.01763658	-0.170331	0.00025812734	0.044407807	-0.0018208193	0.33825746	0.5011072	-0.0038116938	0.11742887	-0.32375598	-0.17399509	0.10016517	-0.25123754	0.011435044	-0.34024817	0.09088749	-0.6065615	0.15108487	-0.8699112	-0.21672677	-0.15736483	0.10529074	-0.7927557	0.121552415	0.13628636	-0.17219396	0.24215378	0.5848329	0.30264068	-0.3514193	-0.0047170254	0.20105584	0.31480825	0.12253467	-0.36741647
-0.20685041	-0.44126338	-0.29944685	-0.09446097	-0.10893549	-0.33474585	0.116162494	0.29226574	0.07459048	0.09937914	0.19181645	0.15453336	0.21151654	-0.022969512	0.34895906	0.3019075	0.1339809	-0.13176084	-0.14346525	0.18403609	-0.2705879	0.09300513	-0.15750034	0.23608872	0.3513814	-0.19621915	-0.17865567	0.31772974	-0.41266793	0.4756901	-0.2242724	-0.19140068	0.12258031	0.08719403	0.38345617	-0.014479655	0.09005392	-0.1555483	-0.060225144	-0.23863743	0.017659117	-0.31357554	0.23180059	0.23869286	0.037595082	0.16552444	0.24942066	0.006622796	0.33431023	-0.07915096	0.26845917	-0.5015046	0.08225366	0.30700767	-0.29143366	0.17581184	0.16122332	-0.17396273	-0.28011417	0.38023418	0.22307968	-0.22856459	0.19669552	-0.24666283
0.03831709	0.05456408	0.0944089	0.08281233	0.024373969	0.07563897	0.368264	-0.0025728769	0.071346305	-0.08411083	-0.009753661	-0.011354215	-0.23438132	-0.10838445	-0.14131723	0.113599546	0.0026062445	-0.114524335	0.05711466	-0.03590089	-0.22675218	-0.1546614	0.127574	-0.18035504	-0.063818045	-0.065397255	-0.06670809	-0.17114682	-0.0002593599	-0.003139118	-0.064776756	0.02986678	0.10582552	0.03615729	0.009550911	-0.16249365	0.024977988	0.07397919	-0.024549851	0.081646785	-0.052867293	-0.09442289	-0.13910595	-0.052201662	-0.04460659	-0.06423419	-0.017505735	-0.19614756	-0.105694726	0.028105475	-0.0518244	0.0064967955	-0.027380506	0.009977209	-0.07994535	0.040681385	-0.11149117	-0.031588458	-0.12513933	-0.02721306	-0.050938696	-0.13073766	-0.19850531	0.09764843
-0.2870877	0.032933295	0.19337536	0.41345504	-0.12985575	-0.1669781	0.105682686	0.037004363	-0.1633352	0.27718687	0.2454714	0.25961637	-0.022470303	-0.42883232	-0.12845325	0.20438823	0.22622941	-0.081618726	-0.2487646	0.18822882	-0.13930038	-0.33632022	-0.072472736	0.046937205	-0.017249815	0.21198232	-0.32418135	-0.18234582	0.04638234	0.063801184	-0.18600364	-0.13684408	0.06611843	-0.16142374	0.15086357	-0.32897118	0.2799288	-0.031582527	-0.19096968	-0.29139674	-0.16378504	-0.19040698	-0.11784001	0.15948534	-0.27638084	0.37236384	0.3457094	0.25171787	0.23650609	-0.16266434	-0.23593386	-0.029975528	-0.17956571	0.1857779	-0.13044314	0.07153123	-0.29829118	0.11703249	-0.22196595	0.08457791	0.25785202	-0.05318842	0.034585778	0.13368869
0.030857548	-0.9000786	-0.74388045	-0.2946469	0.23757908	-0.6332584	0.12965775	0.8727414	-0.25742352	-0.13109337	0.35233036	-0.2615966	1.1467929	-0.11039016	1.0348874	1.1807469	-0.29740894	-0.70982385	0.29712635	0.18271929	0.76260847	0.600389	0.30280596	0.74387366	1.0476928	-0.2343581	0.23869267	0.7923289	-0.041184783	1.0010635	-0.122998856	-0.1593877	0.10907823	0.5902043	0.18214767	-0.109154075	-0.16109966	-0.7854234	0.5822589	-0.02018707	0.22740592	-0.29406393	1.0862801	1.070716	0.34340483	0.36714184	0.057370614	0.501665	0.6384985	0.46429604	0.7589739	-0.18015598	0.51272875	0.56865734	-0.24749418	0.116358414	0.28569326	-0.75329876	0.08584293	0.62499607	0.021015411	-0.784106	0.41199288	-0.6671626
-0.21869448	-0.14727356	-0.09659221	0.012406604	-0.0539125	0.041337375	-0.08183087	-0.12588298	-0.099569626	0.11586743	-0.05175726	0.15479873	0.0731402	0.046883054	0.105115615	0.19033268	0.18796442	0.098481156	-0.19680825	-0.051481806	-0.20079927	-0.0169001	-0.24193816	0.16900438	0.045418497	0.037910584	-0.19350961	0.115921654	-0.110021204	0.025814006	0.025138937	0.06961117	-0.132925	-0.054845184	0.16038024	0.076026	0.1635814	-0.12497189	-0.20110005	-0.25890845	0.017469693	-0.31203604	0.05199843	0.14131209	-0.008415596	0.06479706	0.26372004	-0.10252693	0.21526743	0.010551841	0.07274599	-0.28195062	0.042498283	0.22682217	-0.024665978	-0.011705023	0.03803685	0.13917494	-0.19449826	-0.068610616	0.1986112	0.10978776	0.18019992	-0.20760743
0.18169959	0.27945292	0.39592606	0.59532213	0.3831229	0.08471692	0.41946816	0.18525109	-0.60215133	-0.0012635553	0.006269495	-0.26887563	0.119423285	-0.65830386	-0.087242484	0.8560117	-0.17670487	-0.3580498	0.11754219	-0.027627314	0.40621716	-0.4931871	0.33134097	0.1792049	0.18442956	0.37740576	0.05688009	-0.3552007	0.6006517	0.019963415	0.17499946	0.18375728	-0.12309089	-0.070560694	-0.22919275	-0.65273035	0.12649456	-0.23492254	0.2670018	0.07040786	-0.03693677	-0.3267593	-0.08372762	0.6699389	-0.019845273	0.51312107	-6.30411e-05	0.48675928	0.2395374	0.3650285	-0.25514755	0.45813236	0.03055401	0.30456102	0.13618824	-0.4432893	-0.6304037	-0.23871346	0.13747421	-0.23200376	-0.07944458	-0.4928998	-0.2889022	0.31992579
0.22377175	0.08492117	0.16559821	0.0055424576	0.27478755	0.10095871	0.2846956	0.05538372	-0.19544385	-0.24933888	-0.1946128	-0.20439337	-0.03300591	-0.077888414	-0.0423418	0.37644026	-0.23315413	-0.24050023	0.18944679	-0.11723865	0.11704969	-0.059265107	0.20622604	-0.060339503	0.16148874	0.012088436	0.16115166	-0.10910051	0.18727958	0.11467585	0.11615769	0.26165682	-0.04532403	0.13143761	-0.23768355	-0.1488485	-0.13781366	-0.07944788	0.22713056	0.20602316	0.21376655	-0.08264381	0.07001842	0.22242787	0.19413744	0.05645494	-0.24483734	0.009263563	-0.06557932	0.28587872	0.056806587	0.2086608	0.19309452	0.08341086	0.120505996	-0.21033013	-0.117110245	-0.22717337	0.19150722	-0.11501758	-0.20657626	-0.25724405	-0.2075513	0.027811825
0.53124166	-0.1618701	-0.008586743	-0.39313498	0.6155649	0.45050836	0.21907362	-0.1649457	-0.17278531	-0.5274838	-0.7411116	-0.36720634	-0.049798634	0.656761	-0.011811467	0.158648	-0.25662112	-0.016121654	0.25895664	-0.8231313	-0.015651051	0.38536957	0.16691463	-0.04550679	0.06864001	-0.15351373	0.5062442	0.09573816	0.063397944	-0.012814088	0.4595311	0.76071924	-0.34489074	0.20471683	-0.59317726	0.4162471	-0.43298826	-0.42351523	0.22275041	0.41642463	0.7322066	-0.1269001	0.3092536	0.15580615	0.48164657	-0.52945864	-0.4339306	-0.82526547	-0.34214053	0.60002583	0.26173732	-0.15405792	0.6811775	0.12384989	0.41954723	-0.34331292	0.4690782	-0.0984317	0.4482018	-0.35984775	-0.4731203	-0.14517942	-0.1864538	-0.32118696
0.050766256	-0.14807954	-0.103368886	-0.09655967	0.03199924	0.056419685	0.15057631	-0.10333329	-0.022274591	-0.078231245	-0.15141088	-0.050766703	0.07236936	0.17447428	0.028235372	0.09934206	-0.004332113	-0.04206299	-0.042638697	-0.15692449	-0.09305371	0.079773605	-0.08043808	0.07438629	0.121748894	-0.06501809	0.07241291	0.13222869	-0.1391444	0.14186682	-0.027458992	0.13565025	-0.0029934153	0.057846308	0.047664482	0.12026287	-0.0028967615	-0.08650586	0.03665117	-0.009253914	0.0785419	-0.18197265	0.0644305	0.18344292	0.07283725	-0.031476818	-0.007010812	-0.27099657	-0.008828561	0.073692374	0.13063563	-0.26947197	0.13962917	0.18885694	-0.0005124144	-0.023509463	0.13201194	-0.034136485	-0.03946594	-0.05119169	0.0311525	-0.0968627	0.069668725	-0.13883442
