-0.07635582	0.06200812	-0.0023471653	0.057135034	0.020677498	-0.054637175	-0.007413285	-0.07905495	-0.07493982	-0.015948439	-0.05070678	-0.08777031	-0.02926422	0.02063396	-0.012162867	0.0039363317
-0.14577885	0.08590853	-0.008912784	0.049632814	-0.05387581	-0.027377412	-0.01800363	-0.042752318	0.008005135	0.04150515	-0.047662415	-0.07709204	0.04066076	-0.029965473	0.00051026413	0.018151013
-0.14347216	0.091026425	-0.025779895	0.07355551	-0.045498095	0.0016904896	-0.025282254	-0.14515714	0.07576847	-0.0011841257	-0.0056131184	0.010075789	-0.049115162	-0.027503947	0.007685128	-0.025002647
-0.1827729	0.09138086	0.047537535	0.041036274	0.03869097	-0.062444016	0.034492213	0.019872129	0.01885399	-0.04224346	-0.011843716	0.004061836	-0.029547561	0.0051449006	-0.039109074	0.001934889
-0.10452689	0.0148475	-0.013140421	0.043279663	0.040884517	-0.07148082	-0.041476827	-0.042387325	0.004346063	-0.04392924	0.005433055	-0.04377705	-0.053630643	-0.027139883	-0.022992844	-0.0030741717
-0.06975676	0.045955613	-0.0036253117	0.07109837	-0.0134152165	-0.04006608	-0.02719754	0.012574714	-0.074700415	0.01332635	-0.03755976	-0.010617028	0.002018731	-0.044364568	0.0010682157	0.0051695295
-0.074385725	-0.036078602	0.0037791973	0.04795555	-0.025790112	-0.06460198	-0.0985179	-0.11711293	0.029935347	-0.025840538	-0.04423029	-0.03500377	0.034022424	-0.06514796	-0.07171896	0.0029332929
-0.022353228	0.060218696	-0.040701844	0.014432171	-0.06267209	-0.038263105	-0.03845073	-0.107246295	0.021082453	0.055853512	-0.056779042	-0.038067456	-0.002469739	-0.047284827	-0.06531663	0.044326417
-0.022919422	0.063046396	0.03224071	0.08283443	-0.012124343	-0.026166094	0.015184017	-0.098890394	-0.016668407	0.0089083165	-0.10444747	0.028484898	-0.017575342	-0.05501405	0.015782379	-0.03027001
-0.08466868	0.09875865	0.094902575	0.0314116	0.0073301676	0.00047599385	-0.049697082	-0.031612977	0.019613076	0.07970942	-0.061958168	-0.076957874	6.320425e-05	0.009886383	0.027709233	0.041029744
-0.13293652	0.05388691	0.061837424	0.10429865	-0.06140467	-0.0523408	-0.09478012	0.004258829	0.010255363	-0.018355131	-0.043877162	0.0049888724	-0.039407637	-0.0037463584	-0.06306876	0.04136271
-0.006013983	0.057410624	0.030232139	0.06003614	-0.008855561	0.034159064	-0.038818028	-0.026299126	-0.02862632	0.081284754	-0.01962868	-0.08047334	0.017259948	0.0132415965	-0.015633991	-0.07430713
-0.15710583	-0.0271143	0.04133269	0.10435555	-0.043303594	0.04865109	-0.04341062	0.09045797	-0.13735387	-0.04574701	-0.06696453	0.024169596	-0.004861367	0.023386847	0.005964572	0.015521957
-0.09822711	-0.07765935	0.02297978	0.009509061	-0.075672865	-0.06368139	-0.027712964	-0.037242565	-0.028093893	-0.058423154	0.014859172	-0.12997274	0.059913907	0.05585257	0.014721476	-0.005938045
-0.173923	-0.0042535886	0.008574764	0.041042518	0.037188884	0.014325384	0.07102772	-0.0678015	-0.050190408	-0.03443081	-0.081466906	0.007096633	-0.058165506	-0.045762185	-0.03823443	0.041336365
-0.1497412	0.025160652	-0.03404655	0.028092718	-0.13647093	-0.049328137	-0.06674893	-0.06490127	0.039470136	0.0010069346	-0.06837272	0.07981612	-0.0001162936	-0.023080783	0.015735904	0.014528876
-0.0456122	0.07737906	0.0042586126	0.038753357	0.039200712	0.00067182427	0.029066613	0.054525003	0.033477858	0.005879804	0.043844964	-0.051270314	0.04895359	0.013662101	-0.08520089	0.033068877
-0.086350046	0.101673126	0.04403789	0.014624479	0.073412165	0.00092931057	-0.030775258	0.045450237	-0.025729194	0.09225779	-0.01779922	-0.08016679	-0.003375237	0.021039434	0.058302198	0.0056538167
-0.08774933	0.010004529	0.048438784	0.0501529	0.036920093	-0.013674487	-0.027544394	-0.032628898	-0.084354594	0.049023442	-0.048839442	-0.020652698	0.033805653	0.00017536565	-0.04866064	-0.026198566
-0.03139442	-0.023731492	0.0030413326	0.08088754	0.009104192	-0.023282869	0.07069845	-0.0140960235	0.083552815	0.006556466	0.010896056	-0.07087925	0.001916995	0.033966634	0.005328506	-0.007830545
0.09296859	0.06260656	0.00014883777	-0.01180395	-0.0151802	0.001777194	0.06319661	0.027101165	-0.041390356	0.056389283	-0.09471882	-0.0009805383	-0.07810928	0.035298757	-0.007869697	0.025735008
0.052866783	0.017958779	0.056478355	-0.0010848836	-0.08678359	-0.061639544	-0.031792097	0.08130559	-0.045457438	-0.007366132	-0.022315906	0.010124281	-0.15257187	0.020715775	-0.0152028585	0.011737744
-0.113067344	0.13206649	0.05160324	0.12256668	0.007227521	0.027271885	0.018156152	-0.060428265	0.0071159117	-0.026436178	-0.09091188	-0.01927051	-0.011120557	-0.111017816	0.06585246	-0.02674313
-0.12531509	-0.028703447	0.078286506	-0.08942648	-0.08532049	0.07909432	-0.0007188212	-0.0056154993	-0.022533214	-0.02465788	-0.073940516	0.00013999158	-0.08245979	-0.030165052	-0.016667051	-0.011115867
-0.16865791	0.097620144	-0.12899433	-0.056820456	0.030371195	0.010995696	0.0042273863	-0.028960893	0.0053303693	-0.014539968	0.024944313	-0.053279642	0.009138664	-0.07449566	0.026175182	-0.029030073
-0.13567027	0.0838743	0.05155427	0.034629963	-0.05433563	0.007254552	-0.18106443	-0.009791383	-0.037214212	-0.06222931	0.13818218	-0.03088729	-0.030784057	0.011901811	-0.011090651	-0.019784778
-0.061856873	0.009624268	-0.01111341	0.024154358	0.012901422	0.04504769	0.015332255	0.06054622	-0.0031152407	-0.055208962	0.012479404	0.07114239	-0.05209212	-0.04414705	-0.029664928	-0.025748672
-0.09600176	-0.07768828	0.08968785	-0.013688478	-0.047621686	-0.09392917	-0.06666561	-0.029179413	-0.04803537	0.0072438987	-0.0413494	0.048277494	0.049351808	0.07114308	-0.09957204	-0.10592881
-0.06329296	-0.03237726	0.063007414	0.035020918	-0.012251207	-0.053913537	-0.03214919	0.03361284	0.06890156	0.02885187	-0.017358547	-0.01045246	-0.013636603	-0.01312737	-0.020543868	-0.10345623
-0.011547256	-0.005007109	-0.15821771	0.06935314	-0.0370444	0.06760075	0.07199153	-0.040795643	0.017128866	-0.04515247	-0.10665423	-0.059753098	-0.04483879	-0.009559069	0.03967302	-0.026106896
-0.1509277	0.029458845	-0.03807941	0.0035703091	-0.014682734	-0.048118785	-0.026450519	0.05047178	-0.03624312	-0.012189556	0.09831157	0.04055713	0.00016710038	0.0494283	-0.023684395	-0.059382908
-0.04842188	0.005357105	-0.084305085	0.017931096	0.022112664	-0.022741	-0.0039573554	-0.043787044	-0.017921945	0.058594715	0.018050231	-0.05748119	-0.01045658	-0.07891392	-0.06206021	0.0647657
-0.14347203	0.06742973	0.0641353	-0.05228971	-0.011194832	-0.028213747	0.007417847	0.020970259	0.018140256	0.06279677	-0.0716454	-0.014170387	-0.0032555058	0.008623117	-0.08496143	0.053477056
-0.09565826	-0.052579887	0.013386343	-0.05025509	-0.019264031	0.12142074	0.010595604	-0.034534547	0.012642998	-0.019529177	0.011112701	-0.007035927	-0.046427563	0.0819587	-0.011066885	0.012721538
0.0057516918	0.05548191	0.044460155	-0.055534545	-0.04596517	-0.10381459	-0.094776504	0.028017627	-0.060578983	-0.07676279	0.01802057	-0.17452355	0.04806368	-0.039775196	-0.008103351	-0.094099775
-0.06484378	0.09882477	-0.00720013	0.047580592	-0.008573822	-0.06437125	-0.010526982	-0.038128417	0.07710078	-0.011558399	0.071929276	-0.118138626	0.10444189	-0.103857644	-0.02985474	0.09803586
-0.02212496	0.007910749	-0.01741952	0.029328365	0.078265585	0.0020259076	0.0025391616	-0.02439186	0.04405957	-0.15594734	-0.074400924	0.0046015535	0.099696614	-0.03156498	0.058407657	0.020505387
0.032561313	-0.053787615	0.060764987	-0.011524289	0.023956478	0.058305588	0.011366077	-0.04793898	0.034882154	-0.02098173	0.03560078	-0.020548563	0.060580295	-0.03424416	0.020554235	-0.010002173
0.087178744	-0.022033304	-0.067551725	-0.007597759	-0.04052318	-0.005528577	-0.011453099	0.009543187	-0.07666191	0.013476856	-0.017350478	-0.020148061	0.022511752	0.0116062965	0.061816912	0.013667977
0.030995626	0.08694402	0.011159228	-0.032837372	0.066646926	-0.0015284884	-0.026012702	0.0013363915	0.033545308	-0.0043683173	-0.023449002	-0.002826526	-0.016638387	0.018998496	-0.084385134	0.09635085
-0.100276925	-0.06540163	-0.079156734	0.063695155	-0.013160702	-0.09899487	-0.06349691	0.06504121	-0.07348902	-0.033501115	-0.03631933	-0.012399307	-0.06004203	0.024543772	-0.021171473	0.08462194
-0.0771575	0.013027377	-0.0040637595	0.009444439	-0.040835097	0.012027496	-0.01646203	0.03286684	-0.05288761	-0.08330636	-0.0016248764	-0.04190021	-0.017970596	-0.10061394	0.121049225	0.0943661
0.03739405	-0.026803914	-0.021034539	0.004740065	0.08298153	-0.105867684	0.009243862	0.023809224	0.022890497	0.08337489	-0.024467643	-0.060343854	-0.02675247	-0.111760534	-0.033443015	-0.099138044
